RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024
1325,177,Placer County,county,CA,CA,"Sacramento-Roseville-Folsom, CA",6,61,1470.776768,1477.574459,1496.444459,1509.151407,1525.414837,1536.317097,1541.16576,1540.134569,1545.057836,1549.419177,1573.826942,1570.713166,1567.324774,1555.796318,1571.197812,1594.132138,1610.249826,1630.01756,1644.216282,1644.527943,1633.334738,1637.838226,1644.696912,1644.90026,1650.772434,1666.660594,1698.079793,1709.822151,1726.606557,1735.77955,1758.408127,1768.658503,1773.690707,1768.393128,1762.132331,1761.59043,1758.260668,1765.405706,1777.355357,1796.372187,1814.883936,1822.108474,1834.446199,1843.19662,1853.609739,1846.954775,1837.815586,1841.405625,1850.360196,1866.640195,1881.986742,1894.122498,1910.14812,1918.17384,1931.403551,1934.25111,1935.439963,1932.881706,1904.856866,1906.26641,1901.022967,1929.619549,1925.282544,1924.285175,1921.026663,1937.283713,1970.482404,2004.736686,2028.080562,2050.002227,2072.220368,2082.873995,2098.473013,2107.820009,2134.117822,2152.239514,2200.64046,2249.998985,2297.309921,2325.956387,2375.085906,2380.679722,2378.104753,2340.081595,2340.16675,2346.610394,2364.149903,2383.768919,2404.194931,2421.647658,2446.074252,2435.491819,2419.265038,2399.441138,2387.308944,2332.06996,2327.560357,2327.652787,2395.141805,2408.024165,2434.190917,2429.646321,2432.670444,2441.739016,2454.586207,2465.988625,2452.46538,2500.674793,2502.835096
1290,178,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,71,1201.466441,1204.909962,1208.957507,1217.148055,1228.768462,1238.674838,1244.200587,1243.261612,1246.362131,1247.824506,1253.435,1266.326439,1270.62019,1273.851721,1271.456303,1283.858357,1295.944911,1285.836178,1270.688439,1273.647269,1277.037591,1290.339852,1286.228543,1303.857649,1308.447823,1316.573557,1317.556731,1329.153044,1335.425477,1329.541213,1331.142423,1328.961979,1347.203495,1341.77626,1351.834915,1343.733396,1363.059274,1363.159251,1385.960013,1380.49637,1390.357853,1396.867585,1404.182388,1413.288403,1403.373876,1405.081991,1408.050817,1429.960989,1432.071019,1437.250138,1438.164003,1459.333342,1462.820696,1470.879785,1480.811202,1484.284567,1480.968492,1461.476704,1470.76282,1471.339044,1485.315877,1485.237845,1505.608544,1532.066245,1536.154617,1537.047231,1535.590975,1558.112361,1575.001077,1582.515626,1597.001718,1613.133292,1644.720718,1664.336454,1665.385141,1675.84109,1692.616998,1712.092804,1743.926828,1765.227445,1825.830722,1833.579821,1837.228482,1814.97504,1835.233215,1893.914936,1906.645722,1916.84438,1907.839557,1946.49064,1966.87246,1977.698505,1971.955721,1963.02314,1968.763349,2000.709248,2009.804735,2011.561655,1987.375065,2025.816514,2025.884168,2049.545147,2035.439541,2044.790973,2033.487789,2030.74614,2056.431588,2083.542803,2116.959742
1981,179,Pulaski County,county,AR,AR,"Little Rock-North Little Rock-Conway, AR",5,119,779.9806984,784.5339007,788.1136332,791.0732957,796.0865612,797.773605,799.3579985,796.6779354,798.2330595,799.9691361,801.7961821,799.6451833,798.0594897,799.5251805,799.7734565,805.2786318,805.2215672,808.2291939,806.0083127,802.6614077,801.2890242,800.4586764,805.7116941,809.2217508,814.6771607,817.5621904,821.4540303,820.594378,820.8205186,822.9825611,824.4046704,828.3846004,825.9768184,822.54967,824.9656341,823.0497402,827.6527965,825.3402542,831.1793934,832.8495683,832.5491228,830.3489493,831.0579487,833.401467,838.6529582,841.3045902,842.983934,840.9738376,842.2474732,844.2027876,851.3120369,850.7379462,856.0619328,859.6421226,866.5616778,865.0528493,862.3860636,860.2791254,862.1757927,862.4792975,861.0545341,862.5338876,866.2579632,875.1924649,877.0027472,885.4927502,896.3592494,908.2059886,914.1038679,914.0631399,917.0420875,919.6942808,924.0250099,928.4162444,936.4423361,949.4726325,961.2777287,975.3501366,988.7619853,1010.191302,1025.907031,1026.170092,1022.908099,1019.928904,1027.329222,1030.362295,1039.248705,1042.725987,1054.002572,1058.335165,1076.389306,1078.295296,1083.854036,1077.310924,1084.261051,1080.418,1078.413702,1073.730216,1079.568331,1097.02955,1103.570638,1113.852223,1106.073333,1110.749583,1113.67837,1121.475623,1131.459651,1131.983728,1140.830674
1916,180,Manatee County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,81,1265.934577,1256.732197,1242.992237,1244.266641,1257.324059,1276.377786,1287.218856,1285.63253,1295.544646,1301.910271,1318.007865,1321.511564,1333.059327,1328.838735,1321.775765,1312.404401,1308.57352,1315.967033,1324.602429,1328.788678,1330.562675,1335.742611,1354.925917,1367.851917,1367.42564,1359.028053,1363.695753,1372.330674,1377.186372,1373.360109,1363.057705,1362.867573,1381.118783,1399.131422,1412.432777,1411.426392,1410.415174,1415.977146,1412.960021,1421.052508,1418.478924,1417.857432,1415.289148,1420.630955,1433.776909,1448.510134,1460.21063,1469.505201,1476.83521,1472.390687,1474.444469,1463.13287,1459.401628,1468.829696,1486.869724,1506.997701,1506.677279,1515.377949,1521.782898,1527.835165,1526.630583,1525.235289,1518.198362,1508.766786,1503.730843,1506.467279,1519.268902,1531.371523,1552.145692,1570.949192,1603.720876,1634.448714,1632.097978,1623.989554,1611.574735,1649.026716,1697.81119,1769.036945,1833.015644,1906.223507,1973.915858,2025.672802,2074.101127,2081.109115,2131.801562,2141.000589,2166.887521,2178.572479,2189.906253,2217.948243,2221.228187,2194.971279,2187.922934,2181.13171,2229.246873,2248.961981,2276.849179,2274.977051,2292.715566,2283.781626,2284.310456,2275.107385,2265.622845,2262.888855,2247.150951,2255.922925,2263.180074,2273.748045,2275.573689
904,181,Butler County,county,OH,OH,"Cincinnati, OH-KY-IN",39,17,943.7895687,950.9432951,959.1535195,970.4457566,966.3290556,969.2524161,968.2363285,974.0860777,975.696541,971.8786397,974.4631362,970.5798749,972.9233146,972.6383348,979.9962213,988.9392567,1001.538633,1013.894079,1021.049029,1016.751512,1006.228558,997.6496169,1013.491658,1025.344635,1026.900444,1012.807443,1007.265545,1018.208206,1023.582092,1031.548878,1032.128701,1034.639565,1029.538256,1023.781905,1026.098766,1036.1485,1043.565733,1045.315195,1044.12425,1047.93793,1052.073389,1057.190532,1059.589568,1061.938741,1061.691898,1060.333726,1061.151856,1064.430796,1072.727302,1077.665508,1084.083326,1084.737672,1089.513424,1084.511578,1090.673112,1088.485235,1096.636015,1089.997699,1095.883234,1095.012694,1105.780322,1111.629837,1119.384582,1125.283141,1129.572837,1129.067488,1134.20842,1140.133622,1150.206106,1153.820297,1152.000063,1156.628994,1168.599995,1177.679256,1195.809171,1202.827988,1217.255145,1233.032052,1244.485544,1261.668963,1269.487397,1284.075549,1300.436947,1310.709076,1322.57393,1328.808255,1343.876895,1361.899704,1378.234519,1410.06005,1428.777263,1434.581321,1412.8891,1400.044946,1400.513939,1406.609713,1407.567764,1411.508735,1422.867294,1441.140904,1463.870316,1474.090867,1473.432161,1466.165312,1464.143917,1471.502916,1463.531659,1483.809165,1490.549596
1201,182,Mercer County,county,NJ,NJ,"Trenton-Princeton, NJ",34,21,1520.025359,1519.285369,1531.881885,1547.559751,1559.072235,1555.412933,1564.97675,1558.096729,1553.72281,1550.459339,1548.913384,1557.372921,1555.018103,1564.346489,1571.238963,1589.950447,1601.584674,1612.832487,1619.635855,1620.562781,1622.219278,1611.711598,1609.188903,1594.007974,1597.999976,1605.344738,1622.658172,1624.78064,1632.042663,1639.759508,1641.570504,1636.155625,1631.378671,1636.460414,1646.927379,1647.746009,1646.078883,1650.653139,1658.070133,1665.664704,1671.313989,1676.994242,1684.424903,1680.044139,1684.309208,1681.104864,1675.537972,1680.162906,1684.332432,1692.625275,1695.133576,1705.618123,1719.026609,1719.157607,1717.633173,1713.60713,1724.797541,1737.105387,1749.20425,1743.151476,1748.612113,1749.110562,1761.346708,1755.587558,1754.721802,1757.72065,1762.989244,1771.348821,1777.150637,1789.238231,1798.481724,1813.639149,1825.037422,1841.951104,1846.932835,1857.062908,1865.693815,1882.061412,1907.612906,1934.294627,1957.417808,1963.177117,1996.060345,2028.2161,2049.611722,2060.601617,2071.882411,2103.821504,2119.462051,2141.70489,2144.44664,2163.057998,2162.844404,2177.167824,2183.381245,2194.142374,2195.827381,2194.673139,2207.512039,2229.46323,2253.815874,2282.435101,2310.643586,2314.913053,2303.311657,2319.36174,2344.840776,2353.712466,2348.944793
1953,183,Orleans Parish,county,LA,LA,"New Orleans-Metairie, LA",22,71,1174.462646,1179.795529,1196.58498,1215.624544,1225.988575,1230.754765,1252.41704,1241.794529,1249.740149,1236.976652,1245.317642,1226.203896,1251.143807,1244.71073,1261.965046,1242.90399,1247.046866,1237.466253,1230.437327,1228.896828,1228.009091,1218.069387,1198.468967,1179.6919,1189.633125,1204.492032,1227.91071,1239.180868,1248.765774,1252.709269,1253.276663,1255.318531,1252.507352,1252.319747,1247.397668,1249.933916,1247.474114,1247.000791,1256.825706,1269.102009,1280.577433,1285.54566,1286.426531,1279.691086,1275.450443,1272.452977,1280.529366,1285.657961,1289.920824,1296.620638,1303.477309,1316.032362,1319.334653,1318.229858,1319.504523,1321.120149,1321.166527,1321.39717,1327.915155,1333.085925,1337.032479,1342.61379,1352.468778,1352.204571,1346.215457,1351.366094,1357.559286,1359.562638,1361.284616,1366.118925,1376.564291,1370.708277,1369.511637,1368.325078,1381.992309,1392.76154,1406.158697,1415.555822,1429.161023,1442.989118,1467.23349,1481.182413,1493.133503,1500.44581,1521.792679,1542.627392,1552.933612,1566.037034,1576.483506,1586.356141,1590.824407,1588.45246,1594.319955,1591.593142,1594.896046,1587.261233,1584.216094,1599.139342,1610.980396,1618.338087,1616.482158,1617.801396,1626.970131,1633.294958,1636.628599,1634.099665,1623.76091,1623.430365,1629.631324
1894,184,Madison County,county,AL,AL,"Huntsville, AL",1,89,800.5444543,802.0363804,809.8210476,813.9019501,814.9079502,812.533821,812.1187205,809.9168921,812.8430819,817.2919884,819.8640429,818.835307,818.9057592,820.3705899,824.4476969,825.4145365,830.3034525,834.1163247,839.080377,837.9374657,839.262327,837.9464354,839.5318641,839.3222558,840.9821274,845.9060505,848.3486227,850.8879832,856.3367323,859.9381097,867.6412337,866.0370869,865.4631547,862.3430967,865.5411437,866.1828515,871.5719729,881.7258445,891.8220545,895.6873869,898.6738921,904.5974278,911.5806197,914.7332277,922.6098845,922.1935386,927.8076787,930.7378368,937.2246343,943.2194099,947.7951791,959.3364899,967.7638452,977.6825484,970.1775313,980.8683834,992.1769802,1013.035634,1011.808416,1012.306606,1024.790106,1037.022143,1050.913473,1054.129494,1068.328351,1077.23521,1098.856507,1117.508503,1134.624563,1140.34936,1140.931056,1145.927459,1159.455872,1179.280386,1193.423717,1215.654543,1232.513741,1262.364737,1281.55141,1300.410972,1315.043459,1324.05072,1326.887902,1329.426367,1337.284102,1342.181579,1351.147923,1361.580536,1384.69099,1398.985822,1407.419923,1414.047038,1404.644533,1405.468298,1400.290519,1407.999104,1414.604663,1416.741911,1423.090079,1420.60242,1423.345349,1431.158876,1445.195094,1452.290056,1455.037179,1460.63891,1462.599688,1459.544177,1446.231513
367,185,Allen County,county,IN,IN,"Fort Wayne, IN",18,3,661.1206273,660.7335757,667.0193447,675.293214,677.4446377,686.5596013,686.2519747,693.101284,688.1698223,687.7799449,687.887496,689.4553949,689.6473427,695.0227399,694.5988435,703.0080697,702.7346747,710.907994,711.79739,715.7587998,719.6946468,717.9125094,711.005961,703.9921182,703.7618705,706.2826015,714.6317235,720.7891192,728.7042464,728.5550398,734.8568845,737.3791256,739.20582,737.1404803,734.987356,738.9256327,741.8445268,749.334686,749.6458807,753.0356863,754.9588442,765.37025,768.1443019,769.4115524,765.7116423,769.2408608,773.2578436,775.2964892,775.9029555,773.7152288,777.6679163,782.4311516,789.0834669,797.4854594,802.2439042,811.0016615,812.8394079,814.7561257,811.7166652,807.3252857,806.1459675,807.9970275,815.2500788,817.5342175,824.1633748,823.8862443,835.5258421,845.8569656,854.6333307,857.3391231,859.428528,861.7180745,863.7177633,860.7956042,860.4983895,871.1612562,894.9290921,922.1491231,936.3018489,949.6068829,959.9693452,973.1701425,976.5585871,985.7752489,995.4951171,1007.719644,1021.325125,1037.824697,1049.770675,1054.818427,1055.679712,1064.533568,1072.589043,1076.881088,1074.809556,1073.472314,1070.86666,1073.290956,1070.604241,1079.436984,1082.499851,1089.508646,1083.702778,1088.074154,1102.498204,1122.317917,1123.252861,1120.181109,1119.387358
1712,186,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,67,897.6786637,905.1847238,905.3481742,910.1868985,913.00586,920.7175133,924.2139207,924.1367137,928.2279675,927.7180628,927.4437655,917.9856322,921.1075993,924.2848947,933.1437051,940.347883,950.2467296,956.1853155,958.4731831,957.2947883,954.3839969,948.9307118,943.8743188,945.1481727,950.5053322,954.5305762,966.9058396,975.1466897,987.8410261,989.8909064,990.526514,987.9983224,991.2599171,989.5683053,992.8612371,989.8422322,996.5183095,1000.159496,1009.224912,1014.650752,1021.977894,1027.054051,1030.199679,1032.325265,1034.75009,1030.641501,1033.660318,1034.270496,1045.514903,1050.101826,1062.004377,1070.712198,1083.661968,1088.283725,1092.565265,1089.046995,1089.546044,1093.435354,1091.282546,1088.122905,1087.319362,1096.294086,1113.181532,1114.927352,1122.465105,1127.240199,1150.991077,1164.419403,1172.526282,1172.565046,1181.326018,1186.075968,1196.955972,1196.152322,1208.905213,1229.503834,1258.387607,1285.81311,1305.019226,1324.088762,1336.325963,1345.522632,1355.332298,1357.720259,1360.859099,1372.351777,1394.015346,1419.236808,1437.108587,1448.896347,1460.377009,1468.424481,1483.863583,1486.29603,1473.895325,1462.332907,1463.780477,1471.940499,1489.471901,1492.311151,1508.052565,1512.886459,1528.928599,1543.564288,1548.213728,1540.272363,1530.641591,1527.450428,1534.503905
231,187,Lane County,county,OR,OR,"Eugene-Springfield, OR",41,39,1005.583775,1019.501403,1037.196784,1046.203654,1055.338682,1050.405113,1052.739237,1049.830953,1052.185485,1047.240279,1046.777827,1058.308681,1066.078815,1082.170482,1090.507806,1104.748435,1113.689333,1116.663478,1125.06304,1128.466189,1133.990368,1136.771195,1135.513173,1138.692617,1137.090286,1141.398648,1151.260275,1158.175947,1167.286285,1176.101722,1191.373778,1201.570678,1202.546055,1201.058438,1199.031333,1196.714593,1211.588714,1218.397874,1231.318097,1239.454684,1251.394387,1262.824047,1265.890027,1278.772341,1282.912937,1281.111628,1277.106794,1277.933947,1289.283335,1291.134643,1300.402159,1309.651978,1329.268217,1341.76087,1350.446543,1352.601248,1364.231642,1353.629408,1353.402582,1342.463821,1353.863891,1362.151456,1374.975437,1376.614936,1375.660844,1378.863332,1387.601998,1402.390417,1411.419241,1423.571797,1423.469269,1427.560121,1431.270713,1446.707541,1455.325729,1471.830564,1493.464714,1538.20716,1574.216794,1604.293919,1618.495608,1628.263039,1620.143031,1607.988981,1610.048834,1615.831681,1633.305153,1660.14958,1714.351618,1761.723438,1785.882569,1786.078422,1778.324115,1777.776371,1771.546181,1762.252625,1754.704413,1760.722755,1767.109798,1774.657105,1788.06231,1815.206602,1832.37316,1830.260209,1844.232885,1845.152728,1849.556733,1821.027196,1797.605387
1957,188,Osceola County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,97,1187.36857,1189.297135,1204.336009,1219.07733,1236.177108,1247.680697,1247.857957,1249.733895,1243.02714,1249.58755,1250.343215,1255.089584,1254.93798,1261.68267,1270.046895,1289.399958,1297.017996,1303.372302,1304.405867,1312.072708,1311.379324,1309.130034,1310.190336,1313.068918,1321.514154,1329.299333,1345.133171,1350.937594,1355.963774,1363.377454,1371.612473,1383.535928,1395.147172,1399.509668,1397.381322,1399.086137,1411.271969,1423.147104,1437.598158,1443.644053,1452.330057,1455.816226,1458.252287,1468.451624,1470.483737,1482.154339,1487.051334,1493.529199,1497.649731,1498.471322,1505.277657,1514.394529,1524.887081,1531.076493,1535.394999,1539.722489,1547.209564,1543.907887,1537.426781,1527.913816,1526.346598,1536.90145,1543.964143,1550.778874,1552.289674,1558.451157,1563.074285,1564.473926,1568.6836,1583.130135,1592.717809,1600.734301,1608.518604,1617.376991,1632.444372,1652.589457,1679.470667,1726.106143,1772.609346,1831.552955,1867.972996,1909.263856,1932.93614,1958.260828,1967.708509,1980.218912,2006.945666,2032.761781,2070.314849,2095.043846,2135.074948,2147.269319,2136.355273,2121.368981,2114.413,2113.530043,2119.947636,2134.804329,2158.331243,2153.645655,2162.49529,2163.464387,2174.524208,2167.195202,2161.996334,2158.246714,2150.927317,2144.919881,2143.662082
219,189,Lake County,county,FL,FL,"Orlando-Kissimmee-Sanford, FL",12,69,1097.234852,1101.754972,1110.712307,1125.660558,1139.110237,1145.532274,1148.905901,1147.413915,1148.779522,1152.801654,1157.73889,1163.82784,1167.433571,1169.841899,1171.341816,1177.47491,1189.099778,1189.644004,1198.705263,1200.351955,1210.673312,1215.641874,1212.734507,1215.679211,1220.018577,1229.979081,1237.741871,1241.65647,1258.70532,1269.434065,1277.235342,1276.938562,1289.815488,1289.616113,1297.059305,1296.600195,1303.024294,1295.986034,1298.184553,1311.392857,1328.942515,1345.018521,1345.61741,1358.815613,1355.09956,1361.282488,1362.241964,1361.401612,1370.693939,1373.040564,1385.437813,1394.61751,1403.676164,1417.583217,1423.675583,1426.159606,1435.84079,1439.988652,1454.384443,1452.974937,1458.240834,1464.935379,1466.286552,1465.750385,1459.625981,1464.263541,1474.079778,1482.77783,1491.932969,1494.505247,1494.795742,1499.719402,1509.681022,1519.221291,1531.401743,1552.886928,1589.079547,1625.528087,1664.242684,1706.256327,1752.049775,1790.053721,1818.662005,1829.592458,1847.033245,1866.881704,1904.301724,1926.167475,1955.323015,1972.131816,1994.304591,2008.65148,2010.547354,2007.48955,1981.094915,1964.663742,1954.512965,1976.103542,1999.58524,2028.803342,2039.600972,2054.016907,2048.841042,2066.158179,2079.242139,2084.980316,2069.428293,2047.777463,2048.028413
730,190,Stark County,county,OH,OH,"Canton-Massillon, OH",39,151,641.4810562,645.4257132,646.8122438,654.7070736,650.0184869,649.2163984,649.2673482,657.7690195,655.4386836,659.2995111,658.0082739,661.5615939,657.5416686,660.3439391,663.1337598,663.2897066,667.507099,670.6644514,667.3874408,659.8930653,656.9449112,671.2864136,669.638749,667.6486244,662.6650598,670.0215486,676.9363491,680.1801364,685.4076995,693.9963718,696.8602227,696.311575,691.9388587,687.6325456,687.8105646,690.5443453,694.4774505,694.7410768,694.3664227,694.5862847,699.824667,708.2192655,711.3399091,710.6362368,708.876493,709.6115529,714.2987239,712.5666208,717.6836159,720.9516861,731.429387,733.7632574,737.4827597,732.3863894,732.6446143,729.5178833,731.0591096,732.1652824,739.6357749,739.6652136,745.0890633,748.5353522,758.2719653,764.0220342,768.5654777,769.4735131,776.6253754,778.4008622,786.3582513,789.0073981,792.0887401,800.0591088,802.3541052,809.4510896,812.5946498,817.2437703,823.9078611,828.6771247,837.2918185,850.3371806,855.9627715,864.3843499,869.5925778,875.4329317,876.455561,872.7367842,889.4829373,901.1568055,919.0429357,930.9854839,952.6612801,959.8429741,966.6161266,963.2348709,969.1990059,968.5268189,972.2927331,971.1578556,976.760977,979.075131,982.6436922,989.7083069,994.514833,1006.000427,1005.232687,1022.562703,1025.90072,1046.352823,1042.497817
1638,191,Collier County,county,FL,FL,"Naples-Marco Island, FL",12,21,1454.653397,1453.343359,1448.817516,1436.808565,1423.361857,1429.522188,1426.703329,1440.214063,1456.780679,1500.78715,1537.308925,1552.973194,1544.909361,1538.640667,1536.296119,1527.079481,1510.49808,1506.036469,1500.458982,1519.52779,1513.808104,1542.596903,1566.914172,1576.777444,1568.840908,1548.016728,1561.860615,1568.240452,1563.282634,1558.566945,1564.500748,1577.933398,1565.998072,1565.827593,1595.191689,1631.640357,1646.661445,1639.31235,1645.125092,1648.59293,1649.884779,1643.520095,1638.533711,1652.260624,1661.592343,1706.680501,1724.352321,1762.614803,1747.514085,1748.800037,1735.311584,1729.379892,1707.313954,1681.861094,1689.408141,1729.608646,1757.840049,1794.225869,1793.457375,1819.314109,1819.616755,1842.935298,1816.555851,1780.018739,1745.62947,1746.458117,1758.099965,1781.964946,1822.47844,1882.07437,1922.527339,1946.81639,1917.328327,1914.456006,1910.808954,1959.781469,1990.682618,2045.399853,2128.206521,2239.496825,2358.521475,2441.93199,2521.329851,2565.773694,2625.977081,2631.493197,2655.210344,2658.091695,2692.358991,2698.81657,2707.745304,2662.383372,2720.642583,2771.029164,2908.20979,2941.992137,2959.019797,2926.226611,2911.511899,2871.699333,2837.629318,2845.666534,2860.148079,2901.221073,2912.999029,3004.166226,3023.910162,3075.498529,3014.952152
2869,192,Washtenaw County,county,MI,MI,"Ann Arbor, MI",26,161,1196.21674,1217.239887,1216.366191,1225.713864,1236.114005,1242.490169,1240.56719,1227.368185,1231.824626,1235.51008,1250.07173,1251.533783,1256.562087,1248.060395,1237.391107,1235.74143,1241.103289,1255.741331,1266.295828,1287.19746,1303.19648,1308.709907,1306.208301,1299.562671,1302.442664,1304.562268,1310.656718,1313.807044,1327.779939,1339.628237,1350.516041,1355.984832,1365.060608,1365.917993,1359.895628,1356.706408,1357.625218,1368.272735,1380.69529,1388.789863,1397.178373,1398.90912,1405.76905,1399.216615,1401.343212,1401.577029,1403.578688,1403.304673,1425.548363,1443.251187,1454.68664,1450.246796,1447.58176,1452.763571,1449.414306,1454.329647,1452.368847,1458.458248,1451.467054,1451.759137,1450.075686,1465.027565,1469.162205,1468.671282,1463.279799,1472.919011,1471.997619,1470.588471,1465.130436,1471.280621,1478.593306,1491.42892,1501.771812,1518.630591,1515.235962,1530.875188,1534.463685,1554.815179,1570.831334,1603.819179,1624.498192,1621.312086,1617.856939,1622.925719,1644.711288,1655.60123,1670.317315,1685.179427,1713.147209,1732.504277,1764.88605,1782.196433,1786.785239,1769.531364,1762.034846,1770.691816,1773.760933,1781.924666,1778.052777,1786.613296,1788.333727,1797.796966,1823.780326,1824.762029,1829.464064,1843.47517,1867.642794,1871.165689,1853.342956
1146,193,Lehigh County,county,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",42,77,1044.705037,1045.589507,1038.528298,1031.571382,1034.505601,1044.602407,1052.66807,1059.837601,1056.904263,1059.315792,1054.043643,1055.45207,1060.813662,1064.428882,1071.851053,1067.294856,1068.808137,1070.371478,1074.780193,1083.850714,1086.559966,1083.275713,1076.075663,1078.4332,1087.329256,1096.982559,1105.104323,1106.247644,1113.375686,1109.620008,1111.83584,1113.164459,1115.023827,1118.582631,1120.171875,1125.248878,1129.882178,1137.289771,1145.188976,1152.082701,1155.394218,1156.173551,1158.208896,1163.822227,1169.828859,1172.245486,1170.654911,1166.292088,1166.779362,1168.835328,1179.831901,1190.462794,1201.031807,1208.587604,1212.674939,1217.218633,1218.555452,1217.340439,1219.463835,1214.245421,1219.551677,1220.781786,1229.502422,1236.981171,1238.90131,1244.327847,1247.935601,1267.189252,1286.681322,1302.684662,1311.229681,1318.786198,1320.063086,1323.981348,1331.433091,1359.14407,1391.947588,1434.149121,1466.630373,1495.532888,1504.315182,1516.06591,1526.258707,1532.275076,1551.704683,1556.965375,1575.148142,1572.970883,1596.797114,1613.349678,1626.624139,1619.486634,1615.462017,1606.496784,1597.136867,1591.147634,1599.451396,1605.783858,1624.172672,1637.146783,1651.838302,1654.26113,1666.2748,1682.933844,1688.255745,1687.615488,1672.727737,1670.213183,1667.439445
1161,194,Marion County,county,FL,FL,"Ocala, FL",12,83,822.5649141,824.8425442,828.9366919,833.3463204,844.3467791,848.1816972,850.0156864,846.5976732,846.0625704,852.3914557,859.721596,863.7953507,860.0010103,862.9247076,868.4338344,878.8623979,888.8748291,892.0542409,891.712292,892.0246947,899.2171097,902.790259,905.9181694,909.3273612,912.1888382,910.6948256,914.4566716,919.3605644,924.5886235,937.4849898,946.5298139,956.8532322,956.5230459,965.4426578,971.4361317,973.9706279,975.489939,974.1639982,983.5916369,990.9695784,1002.45063,1003.304664,1005.65531,1006.521928,1003.35236,1003.347678,996.9980031,1001.70203,1011.740029,1025.881283,1037.684906,1038.742148,1049.778862,1050.706105,1055.77009,1051.286125,1054.486512,1059.999398,1063.789487,1064.666405,1069.772057,1076.101345,1079.710919,1075.700271,1080.353506,1101.418502,1120.342859,1136.291667,1144.789893,1154.726757,1169.257761,1191.006245,1198.654202,1205.09002,1195.214175,1215.007164,1235.928978,1274.334825,1305.479158,1351.841281,1377.393325,1408.78901,1416.255386,1441.71502,1455.467172,1470.001278,1490.05993,1510.403405,1529.440009,1540.173884,1545.860896,1537.19592,1534.699262,1529.136049,1541.318768,1538.215411,1544.963685,1551.170912,1563.135638,1567.395636,1580.253612,1577.644657,1574.311002,1549.906318,1553.834803,1559.532183,1573.754731,1564.906301,1549.203949
2151,195,Brazoria County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,39,1252.923871,1255.489997,1266.242431,1278.818994,1284.423802,1289.199912,1289.824992,1292.138775,1291.889013,1293.883991,1297.438685,1294.200076,1286.516528,1285.593403,1292.835943,1303.502919,1320.312737,1323.247937,1325.066331,1308.895154,1300.914989,1291.675977,1297.477385,1309.077944,1313.760615,1316.832897,1322.505756,1333.245648,1339.914527,1329.095768,1315.871286,1306.514435,1310.348679,1322.872006,1326.917171,1335.922137,1346.882158,1350.359446,1350.244097,1349.443068,1357.720157,1362.915581,1355.587557,1350.933051,1338.482685,1349.055286,1355.347627,1359.76687,1355.556193,1356.997234,1366.509395,1356.885346,1358.83104,1357.722952,1373.639705,1375.870796,1375.957999,1381.47815,1385.942956,1397.532343,1398.374034,1401.792446,1400.375148,1391.288861,1382.313847,1378.163552,1383.655723,1394.941681,1398.743666,1402.360974,1402.781727,1402.010003,1402.848486,1398.595488,1406.397534,1418.172367,1444.670091,1477.402084,1508.813293,1516.184693,1515.173201,1517.021568,1538.208539,1553.582877,1558.670716,1561.697679,1566.3061,1584.330193,1589.316566,1603.199001,1605.841137,1612.997261,1603.019642,1602.556209,1602.113423,1616.860801,1621.371191,1631.522433,1643.393262,1656.657933,1661.853959,1658.161917,1649.637393,1653.086223,1657.263229,1660.079495,1653.623558,1643.142002,1639.769784
